Date,Category,Transaction Type,Amount_IDR,Macro_Category
2015-08-03,maid,Expense,69501.74590802805,Housing & Utilities
2015-08-02,Rent,Expense,521784.87918939977,Housing & Utilities
2015-07-31,Salary,Income,9988841.013250194,Income & Rewards
2015-07-29,Other,Expense,41534.076383476226,Others
2015-07-19,Other,Expense,542447.5604053,Others
2015-07-09,Other,Expense,95799.7038191738,Others
2015-07-02,Other,Expense,65118.75292283709,Others
2015-07-01,maid,Expense,69501.74590802805,Housing & Utilities
2015-07-01,Rent,Expense,591286.6250974279,Housing & Utilities
2015-06-30,Salary,Income,9988841.013250194,Income & Rewards
2015-06-29,Other,Expense,41534.076383476226,Others
2015-06-23,Other,Expense,208505.23772408415,Others
2015-06-10,Other,Expense,10435.697583787996,Others
2015-06-01,Cook,Expense,161962.0265003897,Housing & Utilities
2015-06-01,Rent,Expense,530759.5791114575,Housing & Utilities
2015-05-31,Household,Expense,557474.9649259547,Housing & Utilities
2015-05-31,Salary,Income,9988841.013250194,Income & Rewards
2015-05-17,Transportation,Expense,1252283.7100545594,Transportation
2015-05-16,Other,Expense,126689.36866718627,Others
2015-05-16,Food,Expense,4174.2790335151985,Food & Beverage
2015-05-16,Food,Expense,5426.562743569758,Food & Beverage
2015-05-15,Food,Expense,5426.562743569758,Food & Beverage
2015-05-14,Other,Expense,302635.2299298519,Others
2015-05-13,Health,Expense,52178.48791893998,Health & Personal Care
2015-05-13,Food,Expense,5426.562743569758,Food & Beverage
2015-05-12,Food,Expense,5426.562743569758,Food & Beverage
2015-05-11,Food,Expense,4174.2790335151985,Food & Beverage
2015-05-11,Food,Expense,5426.562743569758,Food & Beverage
2015-05-10,Household,Expense,33394.23226812159,Housing & Utilities
2015-05-09,Health,Expense,60527.04598597038,Health & Personal Care
2015-05-09,Food,Expense,10853.125487139516,Food & Beverage
2015-05-09,Food,Expense,4174.2790335151985,Food & Beverage
2015-05-08,Food,Expense,5426.562743569758,Food & Beverage
2015-05-06,Health,Expense,14609.976617303195,Health & Personal Care
2015-05-05,Food,Expense,20871.395167575993,Food & Beverage
2015-05-05,Food,Expense,5426.562743569758,Food & Beverage
2015-05-03,Food,Expense,245865.03507404518,Food & Beverage
2015-05-03,Cook,Expense,1043569.7583787995,Housing & Utilities
2015-05-02,Food,Expense,5843.990646921277,Food & Beverage
2015-05-01,Food,Expense,4174.2790335151985,Food & Beverage
2015-04-28,Salary,Income,10290850.101325018,Income & Rewards
2015-04-28,Food,Expense,5843.990646921277,Food & Beverage
2015-04-26,Other,Expense,12314.123148869836,Others
2015-04-26,Food,Expense,22958.53468433359,Food & Beverage
2015-04-26,Food,Expense,23793.39049103663,Food & Beverage
2015-04-24,Food,Expense,87659.85970381917,Food & Beverage
2015-04-23,Food,Expense,11687.981293842555,Food & Beverage
2015-04-18,Other,Expense,37568.51130163678,Others
2015-04-18,Food,Expense,67623.32034294622,Food & Beverage
2015-04-14,Other,Expense,104356.97583787996,Others
2015-04-10,Food,Expense,145891.0522213562,Food & Beverage
2015-04-08,Food,Expense,32559.376461418546,Food & Beverage
2015-04-04,Food,Expense,59900.9041309431,Food & Beverage
2015-04-04,Food,Expense,185546.70303975057,Food & Beverage
2015-04-04,Other,Expense,62614.185502727974,Others
2015-04-04,garbage disposal,Expense,10435.697583787996,Housing & Utilities
2015-04-02,Cook,Expense,1043569.7583787995,Housing & Utilities
2015-04-01,Food,Expense,10435.697583787996,Food & Beverage
2015-03-31,Salary,Income,14778200.062353857,Income & Rewards
2015-03-29,Health,Expense,56144.053000779415,Health & Personal Care
2015-03-29,Food,Expense,31307.092751363987,Food & Beverage
2015-03-25,water (jar /tanker),Expense,4174.2790335151985,Housing & Utilities
2015-03-24,Food,Expense,5426.562743569758,Food & Beverage
2015-03-23,Food,Expense,90540.11223694465,Food & Beverage
2015-03-23,water (jar /tanker),Expense,4174.2790335151985,Housing & Utilities
2015-03-20,Apparel,Expense,20871.395167575993,Lifestyle & Entertainment
2015-03-20,Health,Expense,772241.6212003117,Health & Personal Care
2015-03-19,Household,Expense,10435.697583787996,Housing & Utilities
2015-03-18,Food,Expense,11061.839438815276,Food & Beverage
2015-03-18,Food,Expense,5217.848791893998,Food & Beverage
2015-03-18,Food,Expense,4174.2790335151985,Food & Beverage
2015-03-18,Food,Expense,5426.562743569758,Food & Beverage
2015-03-17,Other,Expense,93921.27825409196,Others
2015-03-16,Health,Expense,208713.95167575992,Health & Personal Care
2015-03-16,Food,Expense,4174.2790335151985,Food & Beverage
2015-03-15,Apparel,Expense,6261.418550272798,Lifestyle & Entertainment
2015-03-15,Food,Expense,7513.702260327357,Food & Beverage
2015-03-15,Other,Expense,1043.5697583787996,Others
2015-03-14,Apparel,Expense,8348.558067030397,Lifestyle & Entertainment
2015-03-14,Food,Expense,5426.562743569758,Food & Beverage
2015-03-13,Transportation,Expense,2087.1395167575993,Transportation
2015-03-12,Health,Expense,396556.50818394386,Health & Personal Care
2015-03-12,Food,Expense,6261.418550272798,Food & Beverage
2015-03-11,Food,Expense,1669.7116134060793,Food & Beverage
2015-03-10,Transportation,Expense,2462.824629773967,Transportation
2015-03-10,Transportation,Expense,4174.2790335151985,Transportation
2015-03-10,Transportation,Expense,2087.1395167575993,Transportation
2015-03-09,Other,Expense,26924.09976617303,Others
2015-03-09,Other,Expense,1252.2837100545594,Others
2015-03-06,Transportation,Expense,2087.1395167575993,Transportation
2015-03-06,Food,Expense,5217.848791893998,Food & Beverage
2015-03-05,Beauty,Expense,8348.558067030397,Health & Personal Care
2015-03-04,Food,Expense,5217.848791893998,Food & Beverage
2015-03-03,water (jar /tanker),Expense,22541.10678098207,Housing & Utilities
2015-03-03,garbage disposal,Expense,3548.1371784879184,Housing & Utilities
2015-03-03,maid,Expense,69501.74590802805,Housing & Utilities
2015-03-03,Cook,Expense,347926.1574434918,Housing & Utilities
2015-03-03,Health,Expense,17114.544037412314,Health & Personal Care
2015-03-03,Health,Expense,626141.8550272797,Health & Personal Care
2015-03-02,Food,Expense,6261.418550272798,Food & Beverage
2015-03-02,Rent,Expense,591286.6250974279,Housing & Utilities
2015-03-02,Health,Expense,47169.35307872174,Health & Personal Care
2015-03-02,Health,Expense,62614.185502727974,Health & Personal Care
2015-03-02,Food,Expense,5217.848791893998,Food & Beverage
2015-03-02,Transportation,Expense,2087.1395167575993,Transportation
2015-03-02,Food,Expense,8348.558067030397,Food & Beverage
2015-03-01,Food,Expense,4174.2790335151985,Food & Beverage
2015-03-01,Food,Expense,16697.116134060794,Food & Beverage
2015-03-01,Food,Expense,18366.827747466872,Food & Beverage
2015-03-01,Food,Expense,1252.2837100545594,Food & Beverage
2015-02-28,Salary,Income,10395207.0771629,Income & Rewards
2015-02-28,Food,Expense,5426.562743569758,Food & Beverage
2015-02-28,Food,Expense,11479.267342166795,Food & Beverage
2015-02-28,Food,Expense,4174.2790335151985,Food & Beverage
2015-02-26,Food,Expense,1252.2837100545594,Food & Beverage
2015-02-26,Transportation,Expense,12522.837100545596,Transportation
2015-02-26,Food,Expense,6261.418550272798,Food & Beverage
2015-02-26,Food,Expense,5426.562743569758,Food & Beverage
2015-02-24,Food,Expense,33394.23226812159,Food & Beverage
2015-02-24,Transportation,Expense,13775.120810600154,Transportation
2015-02-24,Food,Expense,2087.1395167575993,Food & Beverage
2015-02-23,Transportation,Expense,4174.2790335151985,Transportation
2015-02-23,Apparel,Expense,4174.2790335151985,Lifestyle & Entertainment
2015-02-23,Transportation,Expense,109783.53858144971,Transportation
2015-02-23,Other,Expense,859484.0530007794,Others
2015-02-19,Health,Expense,9392.127825409196,Health & Personal Care
2015-02-19,Health,Expense,7096.274356975837,Health & Personal Care
2015-02-19,Food,Expense,12522.837100545596,Food & Beverage
2015-02-17,Food,Expense,47378.0670303975,Food & Beverage
2015-02-16,Food,Expense,51969.77396726422,Food & Beverage
2015-02-16,Transportation,Expense,6261.418550272798,Transportation
2015-02-15,Household,Expense,52178.48791893998,Housing & Utilities
2015-02-15,Other,Expense,104356.97583787996,Others
2015-02-15,Food,Expense,4174.2790335151985,Food & Beverage
2015-02-15,Transportation,Expense,3130.709275136399,Transportation
2015-02-15,Transportation,Expense,7096.274356975837,Transportation
2015-02-15,Food,Expense,3130.709275136399,Food & Beverage
2015-02-13,Food,Expense,4382.992985190958,Food & Beverage
2015-02-13,Food,Expense,5635.276695245518,Food & Beverage
2015-02-12,Food,Expense,2087.1395167575993,Food & Beverage
2015-02-12,Food,Expense,2504.5674201091188,Food & Beverage
2015-02-11,Food,Expense,11270.553390491035,Food & Beverage
2015-02-11,Food,Expense,5426.562743569758,Food & Beverage
2015-02-10,Food,Expense,12522.837100545596,Food & Beverage
2015-02-10,Food,Expense,3756.8511301636786,Food & Beverage
2015-02-10,Food,Expense,1252.2837100545594,Food & Beverage
2015-02-09,Food,Expense,7304.988308651597,Food & Beverage
2015-02-09,Food,Expense,31307.092751363987,Food & Beverage
2015-02-09,Transportation,Expense,36733.655494933744,Transportation
2015-02-08,Food,Expense,17949.399844115353,Food & Beverage
2015-02-08,Other,Expense,77432.87607170692,Others
2015-02-08,Other,Expense,709627.4356975837,Others
2015-02-08,Food,Expense,6261.418550272798,Food & Beverage
2015-02-07,Food,Expense,1252.2837100545594,Food & Beverage
2015-02-05,Food,Expense,78267.73187840996,Food & Beverage
2015-02-05,Food,Expense,8348.558067030397,Food & Beverage
2015-02-05,Food,Expense,4382.992985190958,Food & Beverage
2015-02-04,Food,Expense,245865.03507404518,Food & Beverage
2015-02-04,Food,Expense,6261.418550272798,Food & Beverage
2015-02-04,Food,Expense,5426.562743569758,Food & Beverage
2015-02-03,Food,Expense,14609.976617303195,Food & Beverage
2015-02-03,Food,Expense,2087.1395167575993,Food & Beverage
2015-02-03,Food,Expense,22332.39282930631,Food & Beverage
2015-02-03,Other,Expense,20871.395167575993,Others
2015-02-03,Food,Expense,5635.276695245518,Food & Beverage
2015-02-03,Other,Expense,10435.697583787996,Others
2015-02-02,Other,Expense,2087139.516757599,Others
2015-02-02,Food,Expense,5426.562743569758,Food & Beverage
2015-02-02,Food,Expense,6261.418550272798,Food & Beverage
2015-02-01,Food,Expense,5426.562743569758,Food & Beverage
2015-02-01,Household,Expense,163631.7381137958,Housing & Utilities
2015-02-01,Apparel,Expense,51761.06001558846,Lifestyle & Entertainment
2015-01-31,Food,Expense,4174.2790335151985,Food & Beverage
2015-01-31,Food,Expense,8348.558067030397,Food & Beverage
2015-01-30,Transportation,Expense,20871.395167575993,Transportation
2015-01-30,Food,Expense,209548.80748246296,Food & Beverage
2015-01-29,Food,Expense,5426.562743569758,Food & Beverage
2015-01-29,Food,Expense,7931.130163678877,Food & Beverage
2015-01-29,Food,Expense,3130.709275136399,Food & Beverage
2015-01-27,Food,Expense,3130.709275136399,Food & Beverage
2015-01-27,Food,Expense,6261.418550272798,Food & Beverage
2015-01-26,Food,Expense,5426.562743569758,Food & Beverage
2015-01-26,Food,Expense,6261.418550272798,Food & Beverage
2015-01-26,Food,Expense,64910.03897116133,Food & Beverage
2015-01-25,Beauty,Expense,12522.837100545596,Health & Personal Care
2015-01-24,Food,Expense,6261.418550272798,Food & Beverage
2015-01-22,Food,Expense,4174.2790335151985,Food & Beverage
2015-01-22,Food,Expense,6887.560405300077,Food & Beverage
2015-01-21,Food,Expense,25045.67420109119,Food & Beverage
2015-01-21,Household,Expense,12522.837100545596,Housing & Utilities
2015-01-21,Food,Expense,5635.276695245518,Food & Beverage
2015-01-21,Transportation,Expense,55100.483242400616,Transportation
2015-01-21,Transportation,Expense,28802.525331254867,Transportation
2015-01-21,Food,Expense,5843.990646921277,Food & Beverage
2015-01-21,Food,Expense,10435.697583787996,Food & Beverage
2015-01-20,Food,Expense,13566.406858924394,Food & Beverage
2015-01-19,Food,Expense,6052.704598597037,Food & Beverage
2015-01-18,Food,Expense,12522.837100545596,Food & Beverage
2015-01-18,Food,Expense,1669.7116134060793,Food & Beverage
2015-01-18,Food,Expense,6052.704598597037,Food & Beverage
2015-01-16,Transportation,Expense,6261.418550272798,Transportation
2015-01-16,Transportation,Expense,10435.697583787996,Transportation
2015-01-16,Transportation,Expense,2087.1395167575993,Transportation
2015-01-15,Food,Expense,32350.662509742786,Food & Beverage
2015-01-15,Transportation,Expense,20871.395167575993,Transportation
2015-01-15,Food,Expense,2087.1395167575993,Food & Beverage
2015-01-14,Food,Expense,2713.281371784879,Food & Beverage
2015-01-14,Food,Expense,25045.67420109119,Food & Beverage
2015-01-14,Transportation,Expense,158622.60327357752,Transportation
2015-01-13,Other,Expense,104356.97583787996,Others
2015-01-13,Food,Expense,2087.1395167575993,Food & Beverage
2015-01-12,Transportation,Expense,36524.941543257984,Transportation
2015-01-12,Transportation,Expense,12731.551052221355,Transportation
2015-01-11,Beauty,Expense,10435.697583787996,Health & Personal Care
2015-01-11,Transportation,Expense,35481.371784879186,Transportation
2015-01-10,Transportation,Expense,10435.697583787996,Transportation
2015-01-10,Transportation,Expense,135664.06858924395,Transportation
2015-01-10,Other,Expense,10435.697583787996,Others
2015-01-10,Food,Expense,4174.2790335151985,Food & Beverage
2015-01-09,Food,Expense,4174.2790335151985,Food & Beverage
2015-01-09,Other,Expense,135664.06858924395,Others
2015-01-08,Food,Expense,4174.2790335151985,Food & Beverage
2015-01-07,Food,Expense,6470.132501948558,Food & Beverage
2015-01-06,Food,Expense,3130.709275136399,Food & Beverage
2015-01-05,Other,Expense,591286.6250974279,Others
2015-01-05,Other,Expense,69501.74590802805,Others
2015-01-05,Food,Expense,28176.383476227587,Food & Beverage
2015-01-05,Other,Expense,469606.3912704598,Others
2015-01-04,Food,Expense,7304.988308651597,Food & Beverage
2015-01-04,Food,Expense,4174.2790335151985,Food & Beverage
2015-01-04,Food,Expense,36524.941543257984,Food & Beverage
2015-01-04,Other,Expense,2087139.516757599,Others
2015-01-03,Other,Expense,46543.21122369446,Others
2015-01-03,Food,Expense,73049.88308651597,Food & Beverage
2015-01-03,Food,Expense,10226.983632112237,Food & Beverage
2015-01-02,Food,Expense,13775.120810600154,Food & Beverage
2015-01-02,Other,Expense,2087139.516757599,Others
2015-01-02,Food,Expense,5843.990646921277,Food & Beverage
2015-01-02,Food,Expense,2087.1395167575993,Food & Beverage
2015-01-01,Food,Expense,83485.58067030397,Food & Beverage
2015-01-01,Transportation,Expense,4174.2790335151985,Transportation
2015-01-01,Transportation,Expense,12522.837100545596,Transportation
2015-01-01,Culture,Expense,8348.558067030397,Lifestyle & Entertainment
2015-01-01,Food,Expense,41742.790335151985,Food & Beverage
2015-01-01,Transportation,Expense,29637.38113795791,Transportation
2015-01-01,Transportation,Expense,6261.418550272798,Transportation
2015-01-01,Food,Expense,2087.1395167575993,Food & Beverage
2015-01-01,Transportation,Expense,2087.1395167575993,Transportation
2018-01-01,Shopping,Expense,158173.06999999998,Lifestyle & Entertainment
2018-01-02,Mortgage & Rent,Expense,17759803.28,Housing & Utilities
2018-01-02,Restaurants,Expense,344820.13999999996,Food & Beverage
2018-01-04,Movies & Dvds,Expense,167427.12,Lifestyle & Entertainment
2018-01-05,Restaurants,Expense,368026.45,Food & Beverage
2018-01-06,Home Improvement,Expense,262672.64999999997,Housing & Utilities
2018-01-08,Utilities,Expense,640665.0,Housing & Utilities
2018-01-08,Home Improvement,Expense,218965.06,Housing & Utilities
2018-01-09,Music,Expense,152193.53,Lifestyle & Entertainment
2018-01-10,Mobile Phone,Expense,1273642.02,Housing & Utilities
2018-01-11,Gas & Fuel,Expense,496444.18999999994,Transportation
2018-01-11,Groceries,Expense,619878.98,Food & Beverage
2018-01-12,Paycheck,Income,28474000.0,Income & Rewards
2018-01-13,Fast Food,Expense,468539.6699999999,Food & Beverage
2018-01-13,Shopping,Expense,555954.85,Lifestyle & Entertainment
2018-01-15,Groceries,Expense,629133.0299999999,Food & Beverage
2018-01-15,Restaurants,Expense,912734.07,Food & Beverage
2018-01-16,Utilities,Expense,498295.0,Housing & Utilities
2018-01-16,Utilities,Expense,854220.0,Housing & Utilities
2018-01-19,Paycheck,Income,28474000.0,Income & Rewards
2018-01-20,Shopping,Expense,714839.77,Lifestyle & Entertainment
2018-01-22,Home Improvement,Expense,247439.06,Housing & Utilities
2018-01-24,Coffee Shops,Expense,42711.0,Food & Beverage
2018-01-25,Internet,Expense,996447.6299999999,Housing & Utilities
2018-01-29,Gas & Fuel,Expense,433089.54000000004,Transportation
2018-01-29,Restaurants,Expense,355925.0,Food & Beverage
2018-01-29,Restaurants,Expense,250855.94,Food & Beverage
2018-02-01,Groceries,Expense,395646.23,Food & Beverage
2018-02-01,Shopping,Expense,158173.06999999998,Lifestyle & Entertainment
2018-02-02,Mortgage & Rent,Expense,17759803.28,Housing & Utilities
2018-02-02,Paycheck,Income,28474000.0,Income & Rewards
2018-02-03,Restaurants,Expense,811793.74,Food & Beverage
2018-02-04,Movies & Dvds,Expense,167427.12,Lifestyle & Entertainment
2018-02-07,Utilities,Expense,925405.0,Housing & Utilities
2018-02-09,Haircut,Expense,427110.0,Health & Personal Care
2018-02-09,Music,Expense,152193.53,Lifestyle & Entertainment
2018-02-10,Fast Food,Expense,151766.42,Food & Beverage
2018-02-11,Restaurants,Expense,1520511.5999999999,Food & Beverage
2018-02-12,Gas & Fuel,Expense,519223.38999999996,Transportation
2018-02-12,Mobile Phone,Expense,1274496.24,Housing & Utilities
2018-02-14,Alcohol & Bars,Expense,199318.0,Food & Beverage
2018-02-15,Restaurants,Expense,142370.0,Food & Beverage
2018-02-15,Utilities,Expense,854220.0,Housing & Utilities
2018-02-16,Paycheck,Income,28474000.0,Income & Rewards
2018-02-16,Restaurants,Expense,113896.0,Food & Beverage
2018-02-16,Utilities,Expense,498295.0,Housing & Utilities
2018-02-20,Groceries,Expense,511820.15,Food & Beverage
2018-02-20,Restaurants,Expense,334711.87,Food & Beverage
2018-02-21,Coffee Shops,Expense,28474.0,Food & Beverage
2018-02-22,Coffee Shops,Expense,56948.0,Food & Beverage
2018-02-26,Internet,Expense,1067632.63,Housing & Utilities
2018-02-26,Restaurants,Expense,1217548.24,Food & Beverage
2018-02-26,Gas & Fuel,Expense,458573.77,Transportation
2018-03-01,Groceries,Expense,456580.59,Food & Beverage
2018-03-01,Shopping,Expense,186931.81,Lifestyle & Entertainment
2018-03-02,Mortgage & Rent,Expense,17759803.28,Housing & Utilities
2018-03-02,Paycheck,Income,28474000.0,Income & Rewards
2018-03-03,Groceries,Expense,337986.38,Food & Beverage
2018-03-04,Groceries,Expense,152193.53,Food & Beverage
2018-03-04,Movies & Dvds,Expense,167427.12,Lifestyle & Entertainment
2018-03-04,Restaurants,Expense,601370.88,Food & Beverage
2018-03-05,Coffee Shops,Expense,42711.0,Food & Beverage
2018-03-07,Coffee Shops,Expense,49829.5,Food & Beverage
2018-03-08,Gas & Fuel,Expense,496871.3,Transportation
2018-03-08,Utilities,Expense,740324.0,Housing & Utilities
2018-03-09,Groceries,Expense,294990.63999999996,Food & Beverage
2018-03-09,Groceries,Expense,72466.33,Food & Beverage
2018-03-09,Music,Expense,152193.53,Lifestyle & Entertainment
2018-03-12,Groceries,Expense,275485.95,Food & Beverage
2018-03-12,Mobile Phone,Expense,1274496.24,Housing & Utilities
2018-03-13,Shopping,Expense,651342.75,Lifestyle & Entertainment
2018-03-14,Groceries,Expense,320332.5,Food & Beverage
2018-03-14,Restaurants,Expense,120872.13,Food & Beverage
2018-03-15,Coffee Shops,Expense,49829.5,Food & Beverage
2018-03-15,Utilities,Expense,854220.0,Housing & Utilities
2018-03-16,Paycheck,Income,28474000.0,Income & Rewards
2018-03-17,Alcohol & Bars,Expense,277621.5,Food & Beverage
2018-03-17,Fast Food,Expense,332291.58,Food & Beverage
2018-03-19,Restaurants,Expense,519365.75999999995,Food & Beverage
2018-03-19,Utilities,Expense,498295.0,Housing & Utilities
2018-03-20,Shopping,Expense,213127.89,Lifestyle & Entertainment
2018-03-22,Gas & Fuel,Expense,434940.35000000003,Transportation
2018-03-23,Groceries,Expense,167427.12,Food & Beverage
2018-03-26,Internet,Expense,1067632.63,Housing & Utilities
2018-03-28,Groceries,Expense,228646.21999999997,Food & Beverage
2018-03-28,Restaurants,Expense,355640.26,Food & Beverage
2018-03-29,Restaurants,Expense,251140.68000000002,Food & Beverage
2018-03-30,Groceries,Expense,129414.33,Food & Beverage
2018-03-30,Paycheck,Income,28474000.0,Income & Rewards
2018-03-31,Restaurants,Expense,545561.84,Food & Beverage
2018-03-31,Restaurants,Expense,352223.38,Food & Beverage
2018-03-31,Restaurants,Expense,585994.9199999999,Food & Beverage
2018-04-01,Groceries,Expense,1150207.23,Food & Beverage
2018-04-01,Restaurants,Expense,846816.76,Food & Beverage
2018-04-01,Shopping,Expense,186931.81,Lifestyle & Entertainment
2018-04-02,Groceries,Expense,1172559.32,Food & Beverage
2018-04-02,Home Improvement,Expense,197751.93000000002,Housing & Utilities
2018-04-02,Mortgage & Rent,Expense,17759803.28,Housing & Utilities
2018-04-03,Movies & Dvds,Expense,91259.17,Lifestyle & Entertainment
2018-04-04,Movies & Dvds,Expense,167427.12,Lifestyle & Entertainment
2018-04-06,Gas & Fuel,Expense,65205.46,Transportation
2018-04-06,Restaurants,Expense,138953.12,Food & Beverage
2018-04-08,Restaurants,Expense,313214.0,Food & Beverage
2018-04-09,Groceries,Expense,92255.76000000001,Food & Beverage
2018-04-09,Music,Expense,152193.53,Lifestyle & Entertainment
2018-04-09,Utilities,Expense,427110.0,Housing & Utilities
2018-04-11,Mobile Phone,Expense,1274496.24,Housing & Utilities
2018-04-12,Coffee Shops,Expense,99659.0,Food & Beverage
2018-04-12,Haircut,Expense,427110.0,Health & Personal Care
2018-04-13,Gas & Fuel,Expense,540721.26,Transportation
2018-04-13,Paycheck,Income,28474000.0,Income & Rewards
2018-04-13,Restaurants,Expense,151766.42,Food & Beverage
2018-04-14,Home Improvement,Expense,165291.56999999998,Housing & Utilities
2018-04-14,Restaurants,Expense,583717.0,Food & Beverage
2018-04-16,Auto Insurance,Expense,1067775.0,Transportation
2018-04-16,Utilities,Expense,498295.0,Housing & Utilities
2018-04-18,Utilities,Expense,854220.0,Housing & Utilities
2018-04-20,Restaurants,Expense,344820.13999999996,Food & Beverage
2018-04-21,Groceries,Expense,61503.840000000004,Food & Beverage
2018-04-21,Restaurants,Expense,500430.55,Food & Beverage
2018-04-22,Groceries,Expense,303532.84,Food & Beverage
2018-04-23,Home Improvement,Expense,607919.9,Housing & Utilities
2018-04-24,Home Improvement,Expense,3199053.9,Housing & Utilities
2018-04-24,Shopping,Expense,588557.5800000001,Lifestyle & Entertainment
2018-04-25,Home Improvement,Expense,3001017.23,Housing & Utilities
2018-04-25,Internet,Expense,1067632.63,Housing & Utilities
2018-04-27,Paycheck,Income,28474000.0,Income & Rewards
2018-04-28,Groceries,Expense,327166.26,Food & Beverage
2018-04-29,Gas & Fuel,Expense,555243.0,Transportation
2018-04-29,Groceries,Expense,726798.85,Food & Beverage
2018-04-29,Home Improvement,Expense,974807.39,Housing & Utilities
2018-04-30,Groceries,Expense,72466.33,Food & Beverage
2018-05-01,Shopping,Expense,186931.81,Lifestyle & Entertainment
2018-05-02,Mortgage & Rent,Expense,17759803.28,Housing & Utilities
2018-05-03,Shopping,Expense,707863.64,Lifestyle & Entertainment
2018-05-04,Groceries,Expense,601228.51,Food & Beverage
2018-05-04,Movies & Dvds,Expense,167427.12,Lifestyle & Entertainment
2018-05-05,Fast Food,Expense,103502.98999999999,Food & Beverage
2018-05-05,Fast Food,Expense,292143.24,Food & Beverage
2018-05-06,Home Improvement,Expense,318481.69,Housing & Utilities
2018-05-06,Shopping,Expense,1675552.53,Lifestyle & Entertainment
2018-05-09,Music,Expense,152193.53,Lifestyle & Entertainment
2018-05-09,Utilities,Expense,427110.0,Housing & Utilities
2018-05-10,Mobile Phone,Expense,1582869.6600000001,Housing & Utilities
2018-05-11,Groceries,Expense,816064.84,Food & Beverage
2018-05-11,Paycheck,Income,28474000.0,Income & Rewards
2018-05-11,Home Improvement,Expense,113896000.0,Housing & Utilities
2018-05-12,Alcohol & Bars,Expense,395361.49,Food & Beverage
2018-05-12,Gas & Fuel,Expense,474092.1,Transportation
2018-05-12,Restaurants,Expense,1110486.0,Food & Beverage
2018-05-14,Groceries,Expense,962848.3099999999,Food & Beverage
2018-05-15,Utilities,Expense,854220.0,Housing & Utilities
2018-05-17,Haircut,Expense,412873.0,Health & Personal Care
2018-05-17,Utilities,Expense,498295.0,Housing & Utilities
2018-05-18,Auto Insurance,Expense,1067775.0,Transportation
2018-05-18,Shopping,Expense,91259.17,Lifestyle & Entertainment
2018-05-19,Groceries,Expense,441347.0,Food & Beverage
2018-05-19,Restaurants,Expense,331152.62,Food & Beverage
2018-05-21,Restaurants,Expense,370731.48,Food & Beverage
2018-05-21,Shopping,Expense,462702.5,Lifestyle & Entertainment
2018-05-24,Gas & Fuel,Expense,561507.2799999999,Transportation
2018-05-25,Internet,Expense,1067632.63,Housing & Utilities
2018-05-25,Paycheck,Income,28474000.0,Income & Rewards
2018-05-28,Entertainment,Expense,136959.94,Lifestyle & Entertainment
2018-05-28,Groceries,Expense,1295994.11,Food & Beverage
2018-05-29,Movies & Dvds,Expense,284740.0,Lifestyle & Entertainment
2018-05-29,Movies & Dvds,Expense,88981.25,Lifestyle & Entertainment
2018-06-01,Gas & Fuel,Expense,549975.31,Transportation
2018-06-01,Groceries,Expense,86988.07,Food & Beverage
2018-06-01,Shopping,Expense,186931.81,Lifestyle & Entertainment
2018-06-03,Restaurants,Expense,936936.9700000001,Food & Beverage
2018-06-04,Groceries,Expense,343396.44,Food & Beverage
2018-06-04,Mortgage & Rent,Expense,17759803.28,Housing & Utilities
2018-06-04,Movies & Dvds,Expense,167427.12,Lifestyle & Entertainment
2018-06-06,Coffee Shops,Expense,56948.0,Food & Beverage
2018-06-08,Paycheck,Income,28474000.0,Income & Rewards
2018-06-08,Utilities,Expense,427110.0,Housing & Utilities
2018-06-09,Fast Food,Expense,230354.66,Food & Beverage
2018-06-09,Groceries,Expense,136105.72,Food & Beverage
2018-06-09,Music,Expense,152193.53,Lifestyle & Entertainment
2018-06-10,Groceries,Expense,655044.37,Food & Beverage
2018-06-12,Groceries,Expense,178674.35,Food & Beverage
2018-06-12,Mobile Phone,Expense,1273642.02,Housing & Utilities
2018-06-14,Groceries,Expense,99943.73999999999,Food & Beverage
2018-06-15,Utilities,Expense,854220.0,Housing & Utilities
2018-06-16,Coffee Shops,Expense,42711.0,Food & Beverage
2018-06-16,Fast Food,Expense,322610.42,Food & Beverage
2018-06-16,Groceries,Expense,197894.30000000002,Food & Beverage
2018-06-18,Utilities,Expense,498295.0,Housing & Utilities
2018-06-19,Gas & Fuel,Expense,548409.24,Transportation
2018-06-19,Groceries,Expense,38297.53,Food & Beverage
2018-06-20,Auto Insurance,Expense,1067775.0,Transportation
2018-06-20,Haircut,Expense,427110.0,Health & Personal Care
2018-06-22,Paycheck,Income,28474000.0,Income & Rewards
2018-06-23,Restaurants,Expense,121014.5,Food & Beverage
2018-06-23,Shopping,Expense,1067347.89,Lifestyle & Entertainment
2018-06-25,Internet,Expense,1067632.63,Housing & Utilities
2018-06-26,Groceries,Expense,136959.94,Food & Beverage
2018-06-27,Coffee Shops,Expense,49829.5,Food & Beverage
2018-06-27,Fast Food,Expense,322610.42,Food & Beverage
2018-06-28,Groceries,Expense,107774.09000000001,Food & Beverage
2018-07-01,Shopping,Expense,186931.81,Lifestyle & Entertainment
2018-07-02,Mortgage & Rent,Expense,17759803.28,Housing & Utilities
2018-07-02,Movies & Dvds,Expense,355925.0,Lifestyle & Entertainment
2018-07-02,Restaurants,Expense,518796.27999999997,Food & Beverage
2018-07-04,Gas & Fuel,Expense,490891.75999999995,Transportation
